,Unnamed: 0,unixepoch,pid,g_x,g_y,Rstep_len,Rstep,x_SG,y_SG,vx_SG,vy_SG,ng_x,ng_y,mov_x,mov_y,m_mov_x,m_mov_y,tL_x,tL_y,validTransition,K
163576,103891,1510231206687.0,13108498,122,62,179,104,121.89917619904324,61.96225346003335,1.1142344118941672,-0.0261332426317284,123.0,62.0,1,0,2,1,1,0,True,1
163579,103892,1510231206787.0,13108498,123,62,179,105,123.01906808026196,61.98601796678283,1.1001686503686774,0.0080415736388586,124.0,62.0,1,0,2,1,1,0,True,1
163584,103893,1510231206886.0,13108498,124,62,179,106,124.01260990829502,62.023309925550215,1.0763570685292507,0.0086098399173513,126.0,62.0,1,0,2,1,2,0,False,1
163588,103894,1510231206985.0,13108498,126,62,179,107,125.0040806390396,62.05894602682155,1.0465553151169602,-0.0238130881299554,126.0,62.0,0,0,1,1,0,0,True,0
163594,103895,1510231207084.0,13108498,126,62,179,108,126.07103154205512,61.96772482278706,1.0238834423449106,-0.0840984697974875,127.0,62.0,1,0,2,1,1,0,True,1
163598,103896,1510231207184.0,13108498,127,62,179,109,127.16571860473724,61.80962268177869,1.007968359299518,-0.1540754899984695,128.0,62.0,1,0,2,1,1,0,True,1
163607,103897,1510231207283.0,13108498,128,62,179,110,128.26919366464074,61.549992316193816,1.0003552068732628,-0.2203642353584909,130.0,61.0,1,-1,2,2,2,1,False,8
163609,103898,1510231207382.0,13108498,130,61,179,111,129.23454856370168,61.36684022888358,1.0050358956684935,-0.2699553107976058,130.0,61.0,0,0,1,1,0,0,True,0
163613,103899,1510231207481.0,13108498,130,61,179,112,130.1858348689356,61.047927504781406,1.0179814953733437,-0.2964101070504228,130.0,61.0,0,0,1,1,0,0,True,0
163618,103900,1510231207580.0,13108498,130,61,179,113,131.07625656801883,60.78396053441326,1.03155682227098,-0.3027185901677216,132.0,60.0,1,-1,2,2,2,1,False,8
163624,103901,1510231207680.0,13108498,132,60,179,114,132.14032830508415,60.46663570622581,1.046000948619358,-0.2955018024009472,133.0,60.0,1,0,2,1,1,0,True,1
163632,103902,1510231207779.0,13108498,133,60,179,115,133.18296718244716,60.117617641666136,1.0560908133226763,-0.2793797983334594,135.0,60.0,1,0,2,1,2,0,False,1
163637,103903,1510231207878.0,13108498,135,60,179,116,134.29658309409527,59.85169035320774,1.055737921062068,-0.262029565388004,136.0,60.0,1,0,2,1,1,0,True,1
163638,103904,1510231207977.0,13108498,136,60,179,117,135.48579870293932,59.63099286327039,1.0484485520764957,-0.254718148338823,137.0,59.0,1,-1,2,2,1,1,True,8
163643,103905,1510231208077.0,13108498,137,59,179,118,136.54344378886032,59.41676739293205,1.0347841873428991,-0.2594379188147526,137.0,59.0,0,0,1,1,0,0,True,0
163651,103906,1510231208176.0,13108498,137,59,179,119,137.50922613528988,59.17474964451707,1.0226195760494263,-0.2776511950126573,138.0,59.0,1,0,2,1,1,0,True,1
163654,103907,1510231208275.0,13108498,138,59,179,120,138.4963555239833,58.889498127385885,1.017316986942296,-0.3083032752592095,139.0,59.0,1,0,2,1,1,0,True,1
163659,103908,1510231208374.0,13108498,139,59,179,121,139.478587488201,58.55486805786173,1.014506852655229,-0.347061283942781,141.0,58.0,1,-1,2,2,2,1,False,8
163667,103909,1510231208473.0,13108498,141,58,179,122,140.46532696326742,58.14016084372645,1.013937134145532,-0.3861449089823706,142.0,58.0,1,0,2,1,1,0,True,1
163672,103910,1510231208573.0,13108498,142,58,179,123,141.47222096438827,57.73147342226378,1.0181858038608826,-0.423816662546014,143.0,57.0,1,-1,2,2,1,1,True,8
163674,103911,1510231208672.0,13108498,143,57,179,124,142.50765718960812,57.2876372915619,1.0311378718901896,-0.4600438427094939,143.0,57.0,0,0,1,1,0,0,True,0
163679,103912,1510231208771.0,13108498,143,57,179,125,143.58696616816533,56.80578786188132,1.0478817077220062,-0.4921651285138431,144.0,56.0,1,-1,2,2,1,1,True,8
163685,103913,1510231208871.0,13108498,144,56,179,126,144.586235535853,56.32436478635321,1.058859290277277,-0.5186398989874695,145.0,56.0,1,0,2,1,1,0,True,1
163689,103914,1510231208970.0,13108498,145,56,179,127,145.6554317218701,55.73464119671616,1.056946266606491,-0.5461602006922246,147.0,55.0,1,-1,2,2,2,1,False,8
163695,103915,1510231209069.0,13108498,147,55,179,128,146.82358907961762,55.14391603922485,1.035835008119884,-0.5757030737855192,148.0,54.0,1,-1,2,2,1,1,True,8
163700,103916,1510231209168.0,13108498,148,54,179,129,147.83650141578983,54.634764092134176,0.9994022659597616,-0.6123847229037708,150.0,54.0,1,0,2,1,2,0,False,1
163703,103917,1510231209267.0,13108498,150,54,179,130,148.79906314854128,54.07687913656625,0.9485290710153568,-0.6534619040713452,150.0,54.0,0,0,1,1,0,0,True,0
163711,103918,1510231209367.0,13108498,150,54,179,131,149.64791458891398,53.35823552565442,0.8944796289836989,-0.6941206541952417,150.0,53.0,0,-1,1,2,0,1,True,4
163717,103919,1510231209466.0,13108498,150,53,179,132,150.4886816986197,52.62513668693569,0.8541818975930604,-0.7333131475424467,151.0,52.0,1,-1,2,2,1,1,True,8
163721,103920,1510231209573.0,13108498,151,52,179,133,151.32681506931706,51.90377771023729,0.8281557469686214,-0.7667907489594971,152.0,51.0,1,-1,2,2,1,1,True,8
163726,103921,1510231209672.0,13108498,152,51,179,134,152.24502248718065,51.07451997622797,0.817220376201917,-0.7878080168141339,153.0,50.0,1,-1,2,2,1,1,True,8
163732,103922,1510231209771.0,13108498,153,50,179,135,153.07074713000475,50.23146385489088,0.8210897370066936,-0.7976127686318301,154.0,49.0,1,-1,2,2,1,1,True,8
163737,103923,1510231209870.0,13108498,154,49,179,136,153.83733153236315,49.43969449408407,0.8343286227905184,-0.799666783543419,154.0,49.0,0,0,1,1,0,0,True,0
163741,103924,1510231209970.0,13108498,154,49,179,137,154.61961669970248,48.65701668007932,0.8575873983696947,-0.7996600451047194,156.0,48.0,1,-1,2,2,2,1,False,8
163744,103925,1510231210069.0,13108498,156,48,179,138,155.5127455654516,47.84728396203922,0.8885043815660194,-0.7975629096954246,157.0,47.0,1,-1,2,2,1,1,True,8
163749,103926,1510231210168.0,13108498,157,47,179,139,156.41008732039796,47.121848201507056,0.917046832480306,-0.7917808514871097,157.0,46.0,0,-1,1,2,0,1,True,4
163756,103927,1510231210267.0,13108498,157,46,179,140,157.3928445747945,46.34924892594782,0.9376700852025576,-0.7833423555779597,158.0,45.0,1,-1,2,2,1,1,True,8
163760,103928,1510231210367.0,13108498,158,45,179,141,158.3760052258129,45.589158043100106,0.9464496326459512,-0.7696024872504347,160.0,45.0,1,0,2,1,2,0,False,1
163767,103929,1510231210466.0,13108498,160,45,179,142,159.3549267504556,44.7838156796185,0.9461078079949504,-0.7544223534274583,160.0,45.0,0,0,1,1,0,0,True,0
163771,103930,1510231210565.0,13108498,160,45,179,143,160.26104666368215,44.00748653403344,0.9394750359752532,-0.7369473208499556,161.0,44.0,1,-1,2,2,1,1,True,8
163775,103931,1510231210664.0,13108498,161,44,179,144,161.12609500679582,43.31154099788232,0.9248330536026712,-0.7109281357451924,162.0,42.0,1,-1,2,2,1,2,False,8
163779,103932,1510231210764.0,13108498,162,42,179,145,161.98297429501983,42.5989594506535,0.905309658445205,-0.677913754645952,163.0,42.0,1,0,2,1,1,0,True,1
163783,103933,1510231210863.0,13108498,163,42,179,146,162.9638346378416,41.87213694591049,0.8831143530900691,-0.6383378269846136,164.0,41.0,1,-1,2,2,1,1,True,8
163788,103934,1510231210962.0,13108498,164,41,179,147,163.89090420939695,41.24745595979452,0.8662153009490514,-0.5949277650427665,165.0,40.0,1,-1,2,2,1,1,True,8
163796,103935,1510231211061.0,13108498,165,40,179,148,164.77700551973038,40.766050375717576,0.8607527347832082,-0.5527246631795291,165.0,40.0,0,0,1,1,0,0,True,0
163802,103936,1510231211161.0,13108498,165,40,179,149,165.59619418983286,40.2697325996397,0.8741286963593806,-0.5197414417068996,166.0,40.0,1,0,2,1,1,0,True,1
163806,103937,1510231211260.0,13108498,166,40,179,150,166.39331301984072,39.76418881121938,0.8982975387277548,-0.5012583339437297,168.0,39.0,1,-1,2,2,2,1,False,8
163810,103938,1510231211359.0,13108498,168,39,179,151,167.33015466501928,39.21101707326982,0.926429336731061,-0.498386270741522,169.0,39.0,1,0,2,1,1,0,True,1
163812,103939,1510231211458.0,13108498,169,39,179,152,168.30931086664884,38.658420184615935,0.9538196781699756,-0.5118219803217244,169.0,39.0,0,0,1,1,0,0,True,0
163815,103940,1510231211557.0,13108498,169,39,179,153,169.22508187095266,38.149265686688686,0.9783788403965086,-0.5398164490297399,170.0,38.0,1,-1,2,2,1,1,True,8
163817,103941,1510231211657.0,13108498,170,38,179,154,170.21412529826708,37.59987902616219,0.995115991669349,-0.5754011783177192,171.0,37.0,1,-1,2,2,1,1,True,8
163821,103942,1510231211766.0,13108498,171,37,179,155,171.2785237246462,37.07167487892505,1.0047688322734127,-0.6171908146181334,172.0,36.0,1,-1,2,2,1,1,True,8
163823,103943,1510231211865.0,13108498,172,36,179,156,172.30179464470524,36.45280724990298,1.0053862887376734,-0.6608780247299021,173.0,35.0,1,-1,2,2,1,1,True,8
163827,103944,1510231211964.0,13108498,173,35,179,157,173.29880980146132,35.715025439203686,0.9963884047832808,-0.7052385502095062,174.0,35.0,1,0,2,1,1,0,True,1
163831,103945,1510231212063.0,13108498,174,35,179,158,174.30115310970925,34.951007907490336,0.9758381625072076,-0.7458770236368208,176.0,34.0,1,-1,2,2,2,1,False,8
163832,103946,1510231212163.0,13108498,176,34,179,159,175.230264079525,34.16042177055927,0.9457089224272566,-0.779004494314274,177.0,33.0,1,-1,2,2,1,1,True,8
163836,103947,1510231212262.0,13108498,177,33,179,160,176.13083337184943,33.429862654291185,0.9116611777509904,-0.8058353563416333,177.0,33.0,0,0,1,1,0,0,True,0
163839,103948,1510231212361.0,13108498,177,33,179,161,177.01010955388804,32.60808743566323,0.8834675228564746,-0.825239599637797,178.0,33.0,1,0,2,1,1,0,True,1
163843,103949,1510231212460.0,13108498,178,33,179,162,177.87600058416237,31.78876266019828,0.861555082108139,-0.8306353002565996,178.0,31.0,0,-1,1,2,0,2,False,4
163846,103950,1510231212560.0,13108498,178,31,179,163,178.77439364828058,31.002273167186747,0.8464201160822875,-0.8163668605949161,179.0,30.0,1,-1,2,2,1,1,True,8
163848,103951,1510231212659.0,13108498,179,30,179,164,179.61791649471283,30.185902363077144,0.8333858751556442,-0.7802113919558303,181.0,29.0,1,-1,2,2,2,1,False,8
163850,103952,1510231212758.0,13108498,181,29,179,165,180.4503205367603,29.405454896462743,0.826623073159882,-0.730448553448162,181.0,29.0,0,0,1,1,0,0,True,0
163854,103953,1510231212857.0,13108498,181,29,179,166,181.27748870491064,28.67876008592053,0.8263108323724837,-0.6719180760203942,182.0,28.0,1,-1,2,2,1,1,True,8
163856,103954,1510231212956.0,13108498,182,28,179,167,182.10550164977005,28.017957538280907,0.8320572195974637,-0.6106254152637423,183.0,27.0,1,-1,2,2,1,1,True,8
163859,103955,1510231213056.0,13108498,183,27,179,168,182.9401032106537,27.42727696306077,0.8428629800551313,-0.5531667693183436,184.0,27.0,1,0,2,1,1,0,True,1
163863,103956,1510231213155.0,13108498,184,27,179,169,183.7860910760093,26.90171588305152,0.8570954210785557,-0.5059928805457867,185.0,26.0,1,-1,2,2,1,1,True,8
163866,103957,1510231213254.0,13108498,185,26,179,170,184.6466324732688,26.4269490481368,0.8724724418380345,-0.4745116216266523,186.0,26.0,1,0,2,1,1,0,True,1
163870,103958,1510231213353.0,13108498,186,26,179,171,185.52250476713,25.98080336659158,0.8860567090935552,-0.4620293660828861,186.0,26.0,0,0,1,1,0,0,True,0
163872,103959,1510231213453.0,13108498,186,26,179,172,186.4112608452693,25.53663216812074,0.8942599789752852,-0.4685311432252789,187.0,25.0,1,-1,2,2,1,1,True,8
163874,103960,1510231213552.0,13108498,187,25,179,173,187.30631917048876,25.068922612892592,0.8928575647920247,-0.489299577525717,188.0,25.0,1,0,2,1,1,0,True,1
163876,103961,1510231213651.0,13108498,188,25,179,174,188.195978378296,24.561470060818763,0.8770129508676994,-0.5133726124145795,189.0,24.0,1,-1,2,2,1,1,True,8
163878,103962,1510231213750.0,13108498,189,24,179,175,189.06235629892285,24.018453215342085,0.8413125524058378,-0.5218400185028389,190.0,23.0,1,-1,2,2,1,1,True,8
163881,103963,1510231213850.0,13108498,190,23,179,176,189.88025328278044,23.478743855979204,0.7798106213820368,-0.4859786862294577,191.0,23.0,1,0,2,1,1,0,True,1
163883,103964,1510231213958.0,13108498,191,23,179,177,190.6159397083549,23.033784973880508,0.6860842984644671,-0.3652267029332597,191.0,23.0,0,0,1,1,0,0,True,0
338275,19783,1510247025304.0,13140176,3,58,172,0,3.0848886619389044,58.121463412060905,0.7770962775899182,0.8023980519977953,4.0,59.0,1,1,2,0,1,1,True,5
338291,19784,1510247025403.0,13140176,4,59,172,1,3.866584410781726,58.9542539538896,0.7676184458791364,0.707476809977418,5.0,60.0,1,1,2,0,1,1,True,5
338297,19785,1510247025503.0,13140176,5,60,172,2,4.6463348278430345,59.59185701898562,0.7945265055545397,0.5888463829962778,5.0,60.0,0,0,1,1,0,0,True,0
338313,19786,1510247025602.0,13140176,5,60,172,3,5.460253287264557,60.084401056395066,0.8455194230546799,0.4671850539641524,6.0,60.0,1,0,2,1,1,0,True,1
338318,19787,1510247025701.0,13140176,6,60,172,4,6.331479139391124,60.46840258966682,0.9102708812796594,0.3565391752175855,7.0,61.0,1,1,2,0,1,1,True,5
338327,19788,1510247025800.0,13140176,7,61,172,5,7.272213251892429,60.77084121602968,0.9803119954655186,0.2654578281971925,9.0,61.0,1,0,2,1,2,0,False,1
338343,19789,1510247025900.0,13140176,9,61,172,6,8.285695699096166,61.012278824474976,1.0489095166128313,0.1980408359281746,10.0,61.0,1,0,2,1,1,0,True,1
338353,19790,1510247025999.0,13140176,10,61,172,7,9.368107110055332,61.20913215463293,1.110939522469506,0.1549001283040409,10.0,61.0,0,0,1,1,0,0,True,0
338355,19791,1510247026098.0,13140176,10,61,172,8,10.510375185872537,61.37520781833065,1.1627565960677984,0.1340344601735407,12.0,62.0,1,1,2,0,2,1,False,5
338366,19792,1510247026197.0,13140176,12,62,172,9,11.699867896804056,61.52260890571991,1.2020584918155293,0.1316174822307978,13.0,62.0,1,0,2,1,1,0,True,1
338380,19793,1510247026297.0,13140176,13,62,172,10,12.921954869666536,61.66212229786281,1.2277462891415118,0.1426991647086632,13.0,62.0,0,0,1,1,0,0,True,0
338394,19794,1510247026396.0,13140176,13,62,172,11,14.161418476069048,61.80319580766312,1.2397800336951863,0.1618205738752648,15.0,62.0,1,0,2,1,2,0,False,1
338399,19795,1510247026508.0,13140176,15,62,172,12,15.403696131993383,61.95361427103175,1.2390298661004633,0.1835420013337731,17.0,62.0,1,0,2,1,2,0,False,1
338414,19796,1510247026608.0,13140176,17,62,172,13,16.635935319245355,62.11898371017401,1.2271226382637748,0.2028844461253736,19.0,62.0,1,0,2,1,2,0,False,1
338427,19797,1510247026707.0,13140176,19,62,172,14,17.8478428392999,62.30213269088694,1.2062840172363307,0.2156844496354448,19.0,62.0,0,0,1,1,0,0,True,0
338433,19798,1510247026806.0,13140176,19,62,172,15,19.03230981446803,62.50254001023213,1.179176077028981,0.2188622846259844,20.0,63.0,1,1,2,0,1,1,True,5
338445,19799,1510247026905.0,13140176,20,63,172,16,20.11850641682365,62.74780406289358,1.1487063744650148,0.2158123523155402,21.0,63.0,1,0,2,1,1,0,True,1
338450,19800,1510247027005.0,13140176,21,63,172,17,21.22674261363736,63.010106612241074,1.1165175563265186,0.1975823879715463,22.0,63.0,1,0,2,1,1,0,True,1
338462,19801,1510247027104.0,13140176,22,63,172,18,22.47195965825169,63.2184624248712,1.0896503975474523,0.164164070388445,24.0,63.0,1,0,2,1,2,0,False,1
338476,19802,1510247027203.0,13140176,24,63,172,19,23.605800243967632,63.35493128328466,1.0685036058014554,0.1190223276174324,25.0,64.0,1,1,2,0,1,1,True,5
338485,19803,1510247027302.0,13140176,25,64,172,20,24.658444778725283,63.39478974829198,1.0533352153086486,0.0685782169955271,25.0,64.0,0,0,1,1,0,0,True,0
338494,19804,1510247027402.0,13140176,25,64,172,21,25.618677233063583,63.43667066248549,1.0493691364610394,0.0179333947186217,27.0,64.0,1,0,2,1,2,0,False,1
338507,19805,1510247027505.0,13140176,27,64,172,22,26.590641896911965,63.45368601943847,1.0566017306713735,-0.0246696400565473,27.0,63.0,0,-1,1,2,0,1,True,4
338523,19806,1510247027604.0,13140176,27,63,172,23,27.7160133400074,63.43167175114608,1.0692576699375755,-0.05323020209461,29.0,63.0,1,0,2,1,2,0,False,1
338537,19807,1510247027704.0,13140176,29,63,172,24,28.75740740900686,63.33399638337137,1.0902930627711047,-0.0627489937017853,30.0,63.0,1,0,2,1,1,0,True,1
338539,19808,1510247027803.0,13140176,30,63,172,25,29.84877838383431,63.260281936781766,1.1140601706175663,-0.0558501538351032,32.0,63.0,1,0,2,1,2,0,False,1
338555,19809,1510247027902.0,13140176,32,63,172,26,31.077579335944318,63.19793565884858,1.1342261441855734,-0.0381949441846412,32.0,63.0,0,0,1,1,0,0,True,0
338570,19810,1510247028001.0,13140176,32,63,172,27,32.23676303199238,63.1615853232685,1.148243738314143,-0.0169634356461554,33.0,63.0,1,0,2,1,1,0,True,1
338580,19811,1510247028101.0,13140176,33,63,172,28,33.32446207722968,63.15996426647432,1.1545989977871651,0.000894618900276,34.0,63.0,1,0,2,1,1,0,True,1
338593,19812,1510247028200.0,13140176,34,63,172,29,34.47669000569733,63.190030979973415,1.1528413680234633,0.0103821959680459,35.0,64.0,1,1,2,0,1,1,True,5
338604,19813,1510247028299.0,13140176,35,64,172,30,35.66239693850795,63.229369074269954,1.1437424136538574,0.0099100145845014,37.0,64.0,1,0,2,1,2,0,False,1
338616,19814,1510247028398.0,13140176,37,64,172,31,36.76251127091299,63.25561335880681,1.1260916705735604,1.74809482664795e-05,39.0,63.0,1,-1,2,2,2,1,False,8
338626,19815,1510247028498.0,13140176,39,63,172,32,37.92978312388296,63.26057655843176,1.1052911111376549,-0.0138784494396753,39.0,63.0,0,0,1,1,0,0,True,0
338630,19816,1510247028597.0,13140176,39,63,172,33,38.995231584017134,63.24727904613242,1.0942807965228534,-0.025412191508654,40.0,63.0,1,0,2,1,1,0,True,1
338647,19817,1510247028696.0,13140176,40,63,172,34,40.04003958368416,63.20988159204151,1.093650530053363,-0.0328533186695572,41.0,63.0,1,0,2,1,1,0,True,1
338654,19818,1510247028796.0,13140176,41,63,172,35,41.17266870411703,63.10831874896554,1.1002162021421684,-0.0363841864655258,42.0,63.0,1,0,2,1,1,0,True,1
338669,19819,1510247028895.0,13140176,42,63,172,36,42.27385693881971,63.0376261329845,1.106799296246779,-0.0320260666073375,44.0,63.0,1,0,2,1,2,0,False,1
338678,19820,1510247028994.0,13140176,44,63,172,37,43.32839383008659,62.99117284380639,1.114154372755824,-0.0237673029690101,44.0,63.0,0,0,1,1,0,0,True,0
338692,19821,1510247029093.0,13140176,44,63,172,38,44.53473174882761,63.013204421348455,1.1244904560840214,-0.0168848286572158,45.0,63.0,1,0,2,1,1,0,True,1
338709,19822,1510247029192.0,13140176,45,63,172,39,45.663992307048126,63.01288738877276,1.1304145300241095,-0.0168371169347967,47.0,63.0,1,0,2,1,2,0,False,1
338724,19823,1510247029292.0,13140176,47,63,172,40,46.76109883844675,63.0119958713065,1.1320361802392649,-0.0239473992920322,48.0,63.0,1,0,2,1,1,0,True,1
338737,19824,1510247029391.0,13140176,48,63,172,41,47.88439900205129,63.00229758974785,1.1318302353326124,-0.0415801403178963,49.0,63.0,1,0,2,1,1,0,True,1
338748,19825,1510247029490.0,13140176,49,63,172,42,49.01389314404261,62.97309305909016,1.126472286339116,-0.0651329370525335,51.0,63.0,1,0,2,1,2,0,False,1
338754,19826,1510247029589.0,13140176,51,63,172,43,50.15428774054092,62.90912317352588,1.1156779677454345,-0.0929756737336671,51.0,63.0,0,0,1,1,0,0,True,0
338763,19827,1510247029689.0,13140176,51,63,172,44,51.30084643419482,62.787799362074345,1.1028096821836575,-0.119643310065741,52.0,63.0,1,0,2,1,1,0,True,1
338780,19828,1510247029788.0,13140176,52,63,172,45,52.3892830356761,62.575860534737295,1.0954102969518789,-0.1438164078553938,54.0,62.0,1,-1,2,2,2,1,False,8
338793,19829,1510247029887.0,13140176,54,62,172,46,53.42074232410523,62.39322881813751,1.094582857297954,-0.1592357031120612,54.0,62.0,0,0,1,1,0,0,True,0
338807,19830,1510247029987.0,13140176,54,62,172,47,54.53633349445995,62.27212528966464,1.1043990988060124,-0.155816025851329,56.0,62.0,1,0,2,1,2,0,False,1
338814,19831,1510247030086.0,13140176,56,62,172,48,55.70012819245054,62.13918332754877,1.1239737581411349,-0.1347207643734091,57.0,62.0,1,0,2,1,1,0,True,1
338827,19832,1510247030185.0,13140176,57,62,172,49,56.829091760385616,62.032461417020365,1.1508085984722205,-0.1011263537354429,57.0,62.0,0,0,1,1,0,0,True,0
338843,19833,1510247030284.0,13140176,57,62,172,50,57.94789479869213,61.98700167877998,1.1904315697511147,-0.0628064915139599,59.0,62.0,1,0,2,1,2,0,False,1
338854,19834,1510247030384.0,13140176,59,62,172,51,59.15202624359189,61.92064894722843,1.2365009613678746,-0.0241811874290391,61.0,62.0,1,0,2,1,2,0,False,1
338864,19835,1510247030483.0,13140176,61,62,172,52,60.41090812100733,61.88069519024653,1.2766650776576631,0.0099489987414924,62.0,62.0,1,0,2,1,1,0,True,1
338872,19836,1510247030582.0,13140176,62,62,172,53,61.71587760692361,61.88510649810689,1.3078880857547457,0.0349578373647854,63.0,62.0,1,0,2,1,1,0,True,1
338887,19837,1510247030681.0,13140176,63,62,172,54,63.02089592314486,61.930584092204086,1.321056966980229,0.0478341083139721,65.0,62.0,1,0,2,1,2,0,False,1
338902,19838,1510247030781.0,13140176,65,62,172,55,64.3547131869701,61.971150050020505,1.3184893114971803,0.0487425364328168,65.0,62.0,0,0,1,1,0,0,True,0
338915,19839,1510247030880.0,13140176,65,62,172,56,65.72297968413982,62.09620518911885,1.303005107654266,0.038351922653236,67.0,62.0,1,0,2,1,2,0,False,1
338929,19840,1510247030979.0,13140176,67,62,172,57,67.04336005065414,62.148028900798245,1.2824725239686938,0.018519196206769,68.0,62.0,1,0,2,1,1,0,True,1
338939,19841,1510247031078.0,13140176,68,62,172,58,68.27510776589094,62.16332590475246,1.2585663129701847,-0.0081645065345021,69.0,62.0,1,0,2,1,1,0,True,1
338946,19842,1510247031178.0,13140176,69,62,172,59,69.54631054951248,62.04294517411124,1.2357041027904263,-0.0396571462592949,71.0,62.0,1,0,2,1,2,0,False,1
338955,19843,1510247031277.0,13140176,71,62,172,60,70.73835959144878,61.94992890977247,1.2128905220017543,-0.0716777451238737,73.0,62.0,1,0,2,1,2,0,False,1
338969,19844,1510247031376.0,13140176,73,62,172,61,71.86551151864032,61.94173562193266,1.1908782036819563,-0.09868679184422,73.0,62.0,0,0,1,1,0,0,True,0
338983,19845,1510247031476.0,13140176,73,62,172,62,73.03218902663423,61.83663312837462,1.1773096555793805,-0.1161065467988904,74.0,62.0,1,0,2,1,1,0,True,1
338993,19846,1510247031575.0,13140176,74,62,172,63,74.15896179015382,61.70715174079931,1.1734631830696325,-0.1230702067454667,75.0,62.0,1,0,2,1,1,0,True,1
339004,19847,1510247031674.0,13140176,75,62,172,64,75.45124468918652,61.577975724830814,1.1761134193444769,-0.1188637671899219,77.0,61.0,1,-1,2,2,2,1,False,8
339016,19848,1510247031773.0,13140176,77,61,172,65,76.74630672492566,61.460874094910366,1.1808636077807346,-0.1036001751703179,78.0,61.0,1,0,2,1,1,0,True,1
339029,19849,1510247031873.0,13140176,78,61,172,66,77.90923668923762,61.35932236619392,1.186691704306305,-0.0845035750257134,78.0,61.0,0,0,1,1,0,0,True,0
339043,19850,1510247031972.0,13140176,78,61,172,67,79.02818603625546,61.24302370326123,1.1904478202874744,-0.0697147552311223,80.0,61.0,1,0,2,1,2,0,False,1
339056,19851,1510247032071.0,13140176,80,61,172,68,80.14818705685028,61.19242694408712,1.196455326819133,-0.065025609942781,82.0,61.0,1,0,2,1,2,0,False,1
339070,19852,1510247032170.0,13140176,82,61,172,69,81.32979588812096,61.1531003285549,1.1950605090763171,-0.0708702364796087,83.0,62.0,1,1,2,0,1,1,True,5
339083,19853,1510247032270.0,13140176,83,62,172,70,82.50664795534568,61.09536632798159,1.187937441832961,-0.0881052297354472,84.0,61.0,1,-1,2,2,1,1,True,8
339088,19854,1510247032369.0,13140176,84,61,172,71,83.77265887504151,61.00725878468099,1.1766241017558707,-0.1124281692830166,85.0,61.0,1,0,2,1,1,0,True,1
339108,19855,1510247032468.0,13140176,85,61,172,72,84.9575307732022,60.88857436051872,1.1649642822186488,-0.136561721532274,86.0,60.0,1,-1,2,2,1,1,True,8
339112,19856,1510247032585.0,13140176,86,60,172,73,86.16376848049768,60.74612251436359,1.1543980447627826,-0.1536640502023625,87.0,61.0,1,1,2,0,1,1,True,5
339130,19857,1510247032684.0,13140176,87,61,172,74,87.30814074259928,60.61912819267949,1.1536945146551094,-0.1585417770516282,88.0,61.0,1,0,2,1,1,0,True,1
339138,19858,1510247032784.0,13140176,88,61,172,75,88.42238999058883,60.43500241451888,1.157662359773662,-0.1465251369932951,89.0,60.0,1,-1,2,2,1,1,True,8
339146,19859,1510247032883.0,13140176,89,60,172,76,89.55974909128147,60.25593458135081,1.1612000660442767,-0.1131740950640636,91.0,60.0,1,0,2,1,2,0,False,1
339160,19860,1510247032982.0,13140176,91,60,172,77,90.69756570277671,60.12121377496464,1.1633115543107608,-0.0624684125968386,93.0,60.0,1,0,2,1,2,0,False,1
339164,19861,1510247033081.0,13140176,93,60,172,78,91.8503449764014,60.05753049413688,1.1574707406578582,-0.001013229674142,93.0,60.0,0,0,1,1,0,0,True,0
339175,19862,1510247033181.0,13140176,93,60,172,79,92.98295532996396,60.11864945515799,1.1540252992637277,0.0623181158490802,94.0,60.0,1,0,2,1,1,0,True,1
339196,19863,1510247033280.0,13140176,94,60,172,80,94.13505189033624,60.25477285738511,1.153140200361538,0.1157251285744584,95.0,60.0,1,0,2,1,1,0,True,1
339197,19864,1510247033386.0,13140176,95,60,172,81,95.32634260492802,60.404484385105725,1.150367046200694,0.1516580939494053,96.0,61.0,1,1,2,0,1,1,True,5
339215,19865,1510247033485.0,13140176,96,61,172,82,96.63299764736786,60.5863284397381,1.1450944987840002,0.1635967658999971,98.0,61.0,1,0,2,1,2,0,False,1
339225,19866,1510247033584.0,13140176,98,61,172,83,97.72992853543217,60.79592906073155,1.1368895565814967,0.1484059337627127,99.0,61.0,1,0,2,1,1,0,True,1
339236,19867,1510247033684.0,13140176,99,61,172,84,98.82973039032788,60.90164976781097,1.127909479843528,0.108164400929912,100.0,61.0,1,0,2,1,1,0,True,1
339246,19868,1510247033783.0,13140176,100,61,172,85,99.86154606710006,60.89946333625837,1.1179831076285167,0.0467016100056667,101.0,61.0,1,0,2,1,1,0,True,1
339257,19869,1510247033882.0,13140176,101,61,172,86,100.9391310443792,60.92856073176927,1.1164090471471773,-0.0251115506823169,102.0,61.0,1,0,2,1,1,0,True,1
339268,19870,1510247033981.0,13140176,102,61,172,87,102.02844895997904,60.880344085543776,1.1232865008460635,-0.0981470032152602,103.0,61.0,1,0,2,1,1,0,True,1
339286,19871,1510247034081.0,13140176,103,61,172,88,103.24641705475813,60.80079277772047,1.1444130384794629,-0.1616664490300843,105.0,60.0,1,-1,2,2,2,1,False,8
339294,19872,1510247034180.0,13140176,105,60,172,89,104.46137006042596,60.56330094262199,1.1762996012091425,-0.2089261255939627,106.0,60.0,1,0,2,1,1,0,True,1
